,clicks,time,tip
12541,0,24291,False
12542,3,29448,False
12543,0,27793,False
12544,1,11213,False
12545,0,28340,False
12546,0,46772,False
12547,5,44395,True
12548,2,56325,True
12549,0,12392,False
12550,0,52308,True
12551,0,30337,True
12552,2,89911,True
12553,0,49568,False
12554,1,114869,True
12555,3,61828,True
12556,1,41285,True
12557,26,50696,False
12558,2,13829,False
12559,0,11491,False
12560,2,43176,False
12561,0,16161,False
12562,10,74919,True
12563,0,60186,True
12564,3,64023,False
12565,0,15317,False
12566,12,77646,True
12567,0,37278,True
12568,4,10504,False
12569,0,11034,False
12570,0,18708,True
12571,5,25933,True
12572,43,34035,False
12573,0,24195,False
12574,1,42118,True
12575,0,4881,False
12576,0,33735,True
12577,0,85672,True
12578,0,5235,False
12579,1,14672,False
12580,0,3322,False
12581,0,16789,False
12582,0,24881,False
12583,0,48001,False
12584,0,48749,False
12585,0,83719,False
12586,1,43623,True
12587,0,8634,False
12588,0,29123,False
12589,1,40715,True
12590,0,29782,False
12591,13,49271,True
12592,2,99161,False
12593,43,85171,False
12594,1,32503,False
12595,0,18025,False
12596,3,12599,False
12597,0,26242,False
12598,0,26082,False
12599,1,35057,True
12600,7,26337,True
12601,0,48842,True
12602,2,15088,False
12603,0,14011,False
12604,0,19570,False
12605,0,5026,False
12606,1,42790,False
12607,18,140869,True
12608,0,31067,False
12609,0,17633,False
12610,3,28122,True
12611,7,64220,True
12612,0,15617,False
12613,90,134627,True
12614,6,113172,True
12615,0,16396,False
12616,0,2594,False
12617,13,73059,True
12618,49,62300,True
12619,66,128759,True
12620,2,52530,True
12621,0,7441,False
12622,0,29768,False
12623,2,41801,False
12624,6,44433,False
12625,0,4930,False
12626,11,56403,False
12627,0,62902,False
12628,0,3834,False
12629,0,28645,False
12630,13,116063,True
12631,1,61308,True
12632,24,107587,True
12633,0,18028,False
12634,1,18510,False
12635,0,3893,False
12636,0,13960,False
12637,3,20322,True
12638,0,23210,False
12639,3,30625,True
12640,0,34897,True
12641,2,29380,False
12642,38,59935,True
12643,2,48789,True
12644,0,23243,False
12645,0,11260,False
12646,4,87621,True
12647,0,36013,False
12648,16,93983,True
12649,1,52032,True
12650,0,48941,True
12651,3,91179,True
12652,1,49095,False
12653,0,41954,False
12654,2,27383,False
12655,0,17301,False
12656,29,122480,True
12657,0,5219,False
12658,0,48959,True
12659,3,38684,False
12660,4,70102,True
12661,5,39300,False
12662,0,13331,False
12663,0,9187,False
12664,1,49191,False
12665,21,117174,True
12666,0,36668,True
12667,0,19295,False
12668,1,92626,True
12669,0,54266,True
12670,0,50429,False
12671,64,62915,True
12672,0,3624,False
12673,108,148144,True
12674,2,35336,False
12675,7,49292,True
12676,0,3586,False
12677,0,20832,False
12678,0,12814,True
12679,0,6182,False
12680,3,64450,True
12681,1,19109,False
12682,1,10066,False
12683,0,17673,False
12684,0,14678,False
12685,11,102795,True
12686,0,13971,False
12687,0,15936,False
12688,0,23668,False
12689,35,142803,True
12690,0,78038,False
12691,0,3704,False
12692,122,108464,False
12693,0,16151,False
12694,0,32430,False
12695,1,57586,True
12696,0,29894,False
12697,0,74839,True
12698,0,21071,False
12699,6,63708,True
12700,0,35194,False
12701,6,75154,False
12702,0,29978,False
12703,0,17403,False
12704,73,94309,True
12705,7,7727,False
12706,0,41357,False
12707,0,45575,True
12708,17,84215,True
12709,0,5549,False
12710,0,56376,True
12711,64,76571,True
12712,13,56722,True
12713,1,34880,False
12714,0,31957,False
12715,62,112057,True
12716,1,42560,True
12717,0,20709,False
12718,7,87475,False
12719,5,25137,False
12720,35,192312,True
12721,7,20047,True
12722,0,8818,False
12723,0,17464,False
12724,0,12092,False
12725,5,76263,False
12726,4,45806,True
12727,0,9884,False
12728,1,91457,False
12729,2,44980,False
12730,0,36480,False
12731,0,101033,True
12732,18,58694,True
12733,0,42234,False
12734,2,49631,False
12735,6,130970,True
12736,15,114806,True
12737,0,26239,True
12738,0,11091,False
12739,5,52336,True
12740,0,76398,True
12741,0,75062,True
12742,0,20844,False
12743,0,10460,False
12744,10,52207,True
12745,4,83566,False
12746,1,58061,True
12747,0,14340,False
12748,6,65710,True
12749,2,52145,False
12750,0,27332,False
12751,3,58977,True
12752,5,108876,True
12753,0,7969,False
12754,0,16276,False
12755,3,54426,True
12756,0,27346,False
12757,5,27454,True
12758,0,43299,False
12759,0,10274,False
12760,0,15914,False
12761,3,82093,True
12762,7,41480,True
12763,0,21388,False
12764,0,15170,False
12765,1,17399,False
12766,1,34718,False
12767,0,1865,False
12768,0,5796,False
12769,0,24930,False
12770,2,77912,True
12771,0,26546,True
12772,1,84477,True
12773,2,38788,False
12774,0,73501,True
12775,4,85562,True
12776,0,2727,False
12777,1,55029,True
12778,17,75710,True
12779,39,128776,True
12780,5,67950,True
12781,0,4488,False
12782,0,6884,False
12783,0,43972,False
12784,3,69171,True
12785,0,4534,False
12786,0,3217,False
12787,0,10977,False
12788,1,54139,True
12789,0,3761,False
12790,0,19668,False
12791,0,12246,False
12792,0,13578,False
12793,25,107942,True
12794,1,60863,False
12795,0,12410,False
12796,1,38440,False
12797,36,58943,True
12798,0,71740,False
12799,1,19583,False
12800,2,81576,True
12801,0,19938,False
12802,0,103464,True
12803,1,76498,True
12804,1,47466,False
12805,4,88947,True
12806,0,48647,True
12807,2,17204,False
12808,2,10879,False
12809,0,25198,False
12810,8,50674,True
12811,32,97678,True
12812,0,21546,False
12813,0,34952,False
12814,0,22814,False
12815,17,59208,True
12816,20,49947,True
12817,0,56922,False
12818,0,74161,False
12819,1,67722,False
12820,0,27901,False
12821,47,53621,True
12822,0,48130,False
12823,0,18260,False
12824,9,47399,True
12825,0,6494,False
12826,0,35273,False
12827,0,48300,True
12828,6,53723,True
12829,0,54103,False
12830,0,45678,False
12831,0,12652,False
12832,0,11411,False
12833,0,20805,False
12834,0,31826,False
12835,0,39612,False
12836,0,43514,False
12837,0,31313,False
12838,2,23879,False
12839,0,14028,False
12840,43,54880,False
12841,2,33437,False
12842,0,22778,False
12843,0,62439,True
12844,22,124799,True
12845,4,100720,True
12846,1,29853,False
12847,7,23485,False
12848,0,76942,True
12849,0,44230,True
12850,1,36498,True
12851,12,45172,True
12852,0,30442,True
12853,7,132017,True
12854,0,34910,True
12855,16,49165,True
12856,0,4526,False
12857,0,23960,True
12858,0,59507,True
12859,0,20531,False
12860,2,70923,False
12861,2,47122,True
12862,0,38315,False
12863,1,52494,True
12864,0,17130,False
12865,16,83584,True
12866,0,39351,True
12867,0,50717,False
12868,0,33227,False
12869,0,13804,False
12870,0,19374,False
12871,0,4157,False
12872,0,14037,False
12873,0,24326,False
12874,0,6631,False
12875,1,25652,False
12876,0,12113,False
12877,0,25417,False
12878,0,22765,False
12879,0,22760,False
12880,0,67866,True
12881,0,9106,False
12882,22,41955,True
12883,0,16935,False
12884,5,102815,True
12885,3,35835,True
12886,0,8685,False
12887,0,43007,False
12888,28,82061,True
12889,0,12840,False
12890,4,91017,True
12891,0,62544,True
12892,50,145514,True
12893,0,19552,False
12894,0,42216,True
12895,0,18854,False
12896,1,55062,True
12897,0,22112,False
12898,0,16328,False
12899,0,8978,False
12900,19,62058,False
12901,9,378613,True
12902,0,4992,False
12903,6,55653,False
12904,62,63525,True
12905,1,48270,True
12906,1,40248,False
12907,0,32273,False
12908,1,27051,True
12909,0,38072,False
12910,2,39708,False
12911,0,47124,True
12912,1,28845,False
12913,0,66339,True
12914,0,4447,False
12915,0,87139,True
12916,19,80953,True
12917,12,80567,True
12918,30,96590,True
12919,0,2598,False
12920,0,36425,True
12921,0,38165,True
12922,0,82018,False
12923,0,2779,False
12924,15,51994,True
12925,0,18957,False
12926,0,13201,False
12927,6,15623,True
12928,1,15214,False
12929,0,25601,False
12930,0,29425,False
12931,4,122156,True
12932,0,14812,True
12933,7,21078,False
12934,0,5927,False
12935,1,26136,False
12936,0,17604,False
12937,0,1984,False
12938,0,12534,False
12939,0,47341,False
12940,3,78733,True
12941,1,22124,True
12942,0,43485,False
12943,6,36717,True
12944,0,103143,False
12945,30,43588,True
12946,2,46815,False
12947,6,80102,True
12948,3,2092658,False
12949,0,6218,False
12950,19,28583,False
12951,0,27765,False
12952,0,20976,False
12953,1,28629,False
12954,11,26520,True
12955,0,87292,False
12956,14,45361,True
12957,0,36688,False
12958,4,38562,False
12959,3,6662,False
12960,68,100167,True
12961,0,46667,False
12962,1,58111,False
12963,9,31360,True
12964,0,79731,True
12965,0,27994,False
12966,0,19633,False
12967,0,35537,False
12968,0,91508,True
12969,0,59500,True
12970,10,147474,True
12971,0,3600,False
12972,16,75095,True
12973,0,4902,False
12974,0,21947,False
12975,0,8210,False
12976,1,29655,True
12977,0,71737,False
12978,0,20358,False
12979,0,13936,False
12980,0,14408,False
12981,14,54244,True
12982,4,75771,True
12983,0,9479,False
12984,1,25229,True
12985,0,73363,True
12986,0,41902,False
12987,0,99713,False
12988,0,21036,False
12989,0,76251,False
12990,1,45969,False
12991,0,18213,False
12992,1,15145,False
12993,0,3759,False
12994,1,26439,True
12995,0,33485,False
12996,18,69238,True
12997,0,24445,False
12998,1,50878,True
12999,1,9972,False
13000,0,26759,False
13001,21,67655,True
13002,0,5080,False
13003,8,49906,True
13004,0,51998,True
13005,0,66822,True
13006,23,84603,True
13007,2,38213,True
13008,0,15823,False
13009,0,57873,True
13010,2,57682,True
13011,0,29918,False
13012,13,76002,True
13013,3,82845,True
13014,0,21395,False
13015,25,135118,True
13016,0,17416,False
13017,0,41058,False
13018,4,84347,True
13019,0,1716,False
13020,4,121048,True
13021,0,40061,True
13022,1,12886,False
13023,0,29698,True
13024,0,18767,False
13025,3,24824,False
13026,3,31997,False
13027,0,13372,False
13028,1,15686,False
13029,0,87223,True
13030,0,73506,False
13031,0,38396,False
13032,0,15448,False
13033,0,27884,False
13034,0,44235,False
13035,0,11727,False
13036,8,57391,True
13037,0,33904,False
13038,13,82115,True
13039,11,42509,False
13040,0,16272,False
13041,0,5324,False
13042,18,162978,True
13043,18,69562,False
13044,0,18012,False
13045,1,1470478,True
13046,1,24685,False
13047,1,25227,True
13048,2,35358,True
13049,1,21280,True
13050,19,26652,False
13051,3,77034,True
13052,59,50288,False
13053,0,62938,True
13054,0,6045,False
13055,0,76128,False
13056,0,26003,False
13057,1,25775,False
13058,0,8960,False
13059,4,102481,True
13060,0,16078,False
13061,7,96140,True
13062,15,27285,False
13063,52,116339,True
13064,0,11988,False
13065,0,7174,False
13066,61,131520,True
13067,0,25255,False
13068,0,36749,False
13069,7,47648,True
13070,0,64388,False
13071,0,3058,False
13072,0,6613,False
13073,0,38873,False
13074,6,66600,True
13075,5,41958,False
13076,0,3747,False
13077,2,42453,False
13078,0,68782,True
13079,0,18038,True
13080,9,43283,False
13081,8,23577,True
13082,0,66384,True
13083,10,90874,True
13084,0,3640,False
13085,11,33151,True
13086,1,38366,False
13087,0,11302,False
13088,0,12114,False
13089,13,134760,True
13090,0,29694,True
13091,11,66221,True
13092,3,49490,True
13093,1,169144,True
13094,0,27383,True
13095,6,65112,True
13096,26,82594,True
13097,0,10318,False
13098,0,42427,True
13099,2,65626,True
13100,0,46350,False
13101,7,144659,True
13102,34,57467,True
13103,17,246835,True
13104,36,108350,True
13105,5,29951,True
13106,0,53245,False
13107,0,14451,False
13108,0,26397,False
13109,2,109386,True
13110,0,68494,True
13111,0,64419,True
13112,8,80626,True
13113,0,6812,False
13114,0,71799,True
13115,6,61054,False
13116,1,26770,False
13117,5,55450,True
13118,27,25412,True
13119,15,70345,True
13120,0,24329,False
13121,0,2147,False
13122,0,3653,False
13123,0,27389,False
13124,44,103694,True
13125,0,78112,True
13126,0,35626,False
13127,0,44449,True
13128,9,50584,False
13129,2,43102,False
13130,19,134968,True
13131,0,21226,False
13132,5,31653,True
13133,0,38616,True
13134,0,6288,False
13135,0,27749,False
13136,0,11037,False
13137,0,53410,False
13138,12,69653,True
13139,0,29154,False
13140,0,50034,True
13141,1,29859,False
13142,0,31789,False
13143,0,50158,False
13144,0,22907,False
13145,0,26498,False
13146,0,12796,False
13147,0,9612,False
13148,1,52559,True
13149,2,14790,False
13150,0,10684,False
13151,1,85602,False
13152,0,35448,True
13153,2,50590,False
13154,3,32102,False
13155,0,6157,False
13156,4,120227,True
13157,1,62276,True
13158,0,30171,False
13159,0,59685,False
13160,0,17482,False
13161,0,22410,False
13162,0,31195,False
13163,1,48371,False
13164,1,54943,False
13165,0,8649,False
13166,0,7860,False
13167,1,26336,True
13168,0,69192,False
13169,13,67320,True
13170,10,42139,True
13171,0,12089,False
13172,0,18004,False
13173,6,48476,True
13174,1,40638,False
13175,0,27691,False
13176,0,12886,False
13177,0,3357,False
13178,0,10963,False
13179,2,14710,False
13180,2,5840,False
13181,0,28354,False
13182,0,17442,False
13183,0,37161,False
13184,0,63701,False
13185,1,14280,False
13186,1,95416,True
13187,0,16054,False
13188,0,12549,False
13189,41,25278,False
13190,0,9803,False
13191,1,11726,False
13192,0,7279,False
13193,0,46894,True
13194,0,14433,False
13195,0,27946,False
13196,1,23914,False
13197,11,133636,True
13198,0,40160,False
13199,0,16924,False
13200,0,7187,False
13201,1,33285,True
13202,0,5194,False
13203,0,15378,False
13204,32,167041,True
13205,1,14325,False
13206,2,69514,True
13207,7,173029,True
13208,0,6792,False
13209,24,73886,True
13210,0,59750,False
13211,0,18854,False
13212,0,41903,True
13213,0,76934,True
13214,0,27587,False
13215,1,73949,True
13216,0,21132,False
13217,0,9740,False
13218,35,45791,False
13219,1,45136,True
13220,3,45322,False
13221,0,25902,False
13222,6,44450,False
13223,0,77468,True
13224,3,63909,True
13225,1,14090,False
13226,0,82884,True
13227,70,39338,False
13228,0,33421,False
13229,0,10174,False
13230,69,128201,True
13231,2,64329,False
13232,0,67325,False
13233,0,21231,True
13234,0,6900,False
13235,5,38105,True
13236,10,243603,True
13237,0,24929,False
13238,29,145873,True
13239,0,8287,False
13240,0,5260,False
13241,0,8242,False
13242,0,21089,False
13243,9,106332,True
13244,11,97582,True
13245,0,11747,False
13246,1,34751,True
13247,0,6235,False
13248,0,7008,False
13249,0,66121,True
13250,0,52995,False
13251,2,49012,False
13252,7,81673,True
13253,2,20844,False
13254,0,58044,False
13255,0,15971,False
13256,0,15658,False
13257,0,41691,True
13258,1,83651,True
13259,3,47417,True
13260,0,15453,False
13261,0,12779,False
13262,10,72964,True
13263,35,76432,True
13264,90,77188,True
13265,8,129833,True
13266,0,57925,False
13267,0,19764,False
13268,16,59247,False
13269,20,93105,False
13270,4,14219,False
13271,19,49227,True
13272,0,7414,False
13273,6,73109,False
13274,2,34447,False
13275,3,52864,True
13276,0,5639,False
13277,0,150291,False
13278,0,12410,True
13279,0,4654,False
13280,3,75803,False
13281,12,36307,True
13282,0,159095,True
13283,1,25435,False
13284,0,16191,False
13285,0,33646,True
13286,0,14845,False
13287,0,19415,False
13288,0,16998,False
13289,1,45214,False
13290,1,35102,False
13291,1,25567,False
13292,0,23539,False
13293,7,73274,True
13294,0,9348,False
13295,0,3667,False
13296,0,20615,False
13297,0,104607,True
13298,1,12816,False
13299,0,12755,False
13300,0,22157,False
13301,24,86427,True
13302,0,13884,False
13303,1,45340,True
13304,0,22375,False
13305,0,3612,False
13306,0,19675,False
13307,0,30530,False
13308,35,88351,True
13309,0,28167,False
13310,0,32070,True
13311,0,10574,False
13312,0,5928,False
13313,5,69904,True
13314,0,21042,False
13315,1,46667,True
13316,1,98054,True
13317,0,14226,False
13318,1,45639,True
13319,0,25226,False
13320,0,58665,False
13321,0,7595,False
13322,10,71636,True
13323,0,9275,False
13324,19,34457,True
13325,0,34864,False
13326,0,21334,False
13327,0,29787,True
13328,0,6826,False
13329,0,27665,False
13330,0,57732,True
13331,1,29837,False
13332,0,10388,False
13333,0,28291,False
13334,0,29835,False
13335,0,37797,False
13336,0,7219,False
13337,0,48017,False
13338,0,36743,False
13339,0,16985,False
13340,0,31533,False
13341,0,7265,False
13342,0,19835,False
13343,7,84598,True
13344,13,107600,True
13345,0,6401,False
13346,17,77025,True
13347,0,36694,False
13348,0,28110,False
13349,1,48284,True
13350,0,7033,False
13351,0,14308,False
13352,1,17159,False
13353,1,116415,True
13354,2,35843,True
13355,6,81062,True
13356,0,19192,False
13357,0,17999,False
13358,0,25956,False
13359,4,117249,True
13360,0,71545,True
13361,0,8933,False
13362,2,36239,True
13363,0,62797,True
13364,0,41776,False
13365,0,22922,False
13366,1,29510,False
13367,0,21474,False
13368,7,42601,True
13369,0,62672,True
13370,0,81782,True
13371,1,38805,True
13372,0,19623,False
13373,0,48139,True
13374,0,7208,False
13375,0,17263,False
13376,0,10004,False
13377,0,47766,True
13378,0,130812,True
13379,0,23220,False
13380,10,55367,True
13381,1,84615,False
13382,0,89883,True
13383,0,154721,True
13384,1,23603,False
13385,0,62290,False
13386,0,111490,True
13387,0,38107,False
13388,0,11878,False
13389,8,79140,True
13390,0,43632,False
13391,12,52195,True
13392,0,14050,False
13393,0,12749,False
13394,0,28499,False
13395,8,160151,True
13396,1,61627,False
13397,4,59409,True
13398,1,52311,True
13399,0,50755,False
13400,0,20850,False
13401,7,61445,True
13402,1,59153,True
13403,0,12272,False
13404,0,32837,False
13405,0,42272,False
13406,25,69570,True
13407,14,95178,True
13408,0,15976,False
13409,1,10698,False
13410,0,49599,True
13411,4,63288,True
13412,1,29358,False
13413,0,28553,False
13414,1,59056,False
13415,9,52867,True
13416,3,40912,False
13417,3,82649,True
13418,1,45489,False
13419,0,14007,False
13420,5,69826,True
13421,0,37144,True
13422,0,24380,False
13423,0,13336,False
13424,0,24207,False
13425,0,42024,False
13426,2,87503,True
13427,0,45771,False
13428,5,78433,True
13429,0,13782,False
13430,5,92825,True
13431,0,48050,False
13432,0,49079,False
13433,0,56067,True
13434,0,37004,False
13435,0,32873,True
13436,1,29906,True
13437,0,31339,False
13438,0,34952,False
13439,0,13650,False
13440,0,87414,True
13441,0,8059,False
13442,0,48761,True
13443,0,9259,False
13444,18,64308,True
13445,0,18825,True
13446,0,12129,False
13447,0,31030,True
13448,0,74284,True
13449,0,8132,False
13450,0,45164,False
13451,0,87521,True
13452,0,49113,False
13453,0,14640,False
13454,3,43468,True
13455,0,16310,False
13456,0,16251,False
13457,0,35677,True
13458,3,116341,True
13459,0,14518,False
13460,2,68000,False
13461,0,36402,True
13462,1,24800,False
13463,0,22428,False
13464,14,36178,True
13465,7,43961,True
13466,0,108748,True
13467,0,17545,False
13468,3,100003,True
13469,1,48962,True
13470,3,45489,True
13471,8,34569,False
13472,1,12693,False
13473,0,27701,False
13474,0,16126,False
13475,0,47387,False
13476,0,12736,False
13477,0,89050,False
13478,86,125291,True
13479,0,21746,False
13480,4,19574,False
13481,0,39313,False
13482,0,20639,False
13483,0,17616,False
13484,0,12005,False
13485,0,39243,True
13486,0,45687,False
13487,4,30340,False
13488,0,19582,False
13489,0,57487,True
13490,16,30214,True
13491,0,12388,False
13492,1,45987,False
13493,8,105941,False
13494,0,50675,False
13495,0,13706,False
13496,0,4180,False
13497,0,9780,False
13498,0,19262,False
13499,0,37093,True
13500,0,24914,False
13501,5,59844,True
13502,0,29343,False
13503,0,30552,False
13504,0,59597,True
13505,0,49503,False
13506,0,67224,False
13507,0,36001,False
13508,0,60968,True
13509,2,73213,True
13510,0,3704,False
13511,0,21601,False
13512,8,88511,True
13513,9,72512,False
13514,0,28201,True
13515,0,39066,False
13516,24,71756,False
13517,0,17707,False
13518,0,21107,False
13519,1,28541,False
13520,0,16392,False
13521,0,30410,False
13522,0,10221,False
13523,0,34854,False
13524,10,131754,False
13525,3,30117,False
13526,3,67578,True
13527,16,113326,False
13528,14,112535,True
13529,0,15935,True
13530,4,17520,False
13531,0,17854,False
13532,0,90944,True
13533,0,41188,False
13534,1,124891,True
13535,0,33672,False
13536,0,44943,True
13537,0,17059,False
13538,1,62248,True
13539,1,23051,False
13540,0,83641,False
13541,1,59777,True
13542,0,24669,False
13543,0,48425,False
13544,1,28772,True
13545,2,41293,True
13546,3,11559,False
13547,0,55812,False
13548,0,33785,False
13549,0,26969,False
13550,1,31100,False
13551,1,20468,False
13552,0,29531,False
13553,0,25093,False
13554,0,38896,True
13555,2,33280,True
13556,1,11648,False
13557,1,154625,False
13558,0,23883,False
13559,10,50237,True
13560,0,37284,False
13561,1,44028,True
13562,0,43339,False
13563,0,17205,False
13564,2,45147,True
13565,2,59842,True
13566,0,24404,False
13567,0,14759,True
13568,0,5254,False
13569,0,28345,False
13570,0,51788,True
13571,2,37161,True
13572,0,3186,False
13573,3,89146,True
13574,0,64440,False
13575,1,174283,True
13576,0,24877,False
13577,0,37859,False
13578,0,45825,False
13579,0,27229,False
13580,32,77517,True
13581,2,33461,False
13582,2,45179,True
13583,0,21343,False
13584,0,20372,False
13585,0,29906,False
13586,0,45783,False
13587,1,11793,False
13588,0,20402,False
13589,0,47478,False
13590,2,41722,True
13591,0,126494,True
13592,0,21163,False
13593,0,54491,False
13594,2,69526,True
13595,0,13207,False
13596,1,48792,False
13597,20,120304,True
13598,16,35609,False
13599,0,16331,False
13600,0,38399,True
13601,4,97753,True
13602,2,12534,False
13603,0,2342,False
13604,0,14164,False
13605,3,51861,False
13606,0,28964,False
13607,18,135357,True
13608,8,78814,True
13609,4,43689,True
13610,0,5727,False
13611,73,94978,True
13612,0,5229,False
13613,0,27292,False
13614,0,15329,False
13615,1,52688,True
13616,0,97722,True
13617,0,54498,False
13618,0,212919,False
13619,0,12245,False
13620,0,2842,False
13621,1,36298,False
13622,0,138949,False
13623,0,73554,False
13624,0,26244,False
13625,0,17635,False
13626,3,116684,True
13627,1,84031,True
13628,0,9110,False
13629,0,13189,False
13630,1,14098,False
13631,0,37069,False
13632,0,14445,False
13633,0,26383,False
13634,0,29994,False
13635,0,25948,True
13636,0,27091,False
13637,2,45597,False
13638,0,14080,False
13639,18,110896,True
13640,1,33180,True
13641,0,27588,False
13642,0,41658,True
13643,0,16023,False
13644,0,14524,False
13645,0,18054,False
13646,0,26257,True
13647,2,91678,False
13648,1,36278,False
13649,1,29525,False
13650,0,28206,False
13651,0,45365,True
13652,1,87686,True
13653,3,49313,True
13654,0,42612,True
13655,9,44342,True
13656,0,29781,False
13657,0,16736,False
13658,4,34631,False
13659,0,7660,False
13660,0,145114,True
13661,1,22466,False
13662,4,81235,True
13663,0,22708,False
13664,1,20996,False
13665,17,67578,True
13666,0,43341,True
13667,8,27692,False
13668,0,17971,False
13669,1,26543,False
13670,1,30395,False
13671,1,71389,True
13672,0,19696,False
13673,1,29756,False
13674,0,13824,False
13675,0,41539,True
13676,0,287215,True
13677,7,153011,True
13678,0,38254,True
13679,0,37428,False
13680,0,29706,False
13681,0,11266,False
13682,0,30614,True
13683,2,31514,False
13684,0,2519,False
13685,0,47264,False
13686,1,63303,True
13687,0,20842,False
13688,0,9548,False
13689,7,85053,True
13690,0,15106,False
13691,2,16096,False
13692,2,60974,True
13693,4,101528,True
13694,1,19191,False
13695,0,14446,False
13696,0,31599,False
13697,0,15346,False
13698,9,77541,True
13699,0,29444,False
13700,2,145811,True
13701,1,35163,False
13702,1,18395,False
13703,0,70170,True
13704,25,60148,True
13705,29,109035,True
13706,1,49909,False
13707,0,57412,True
13708,30,68231,True
13709,0,36945,False
13710,0,31537,False
13711,13,50535,False
13712,3,54654,True
13713,4,101231,True
13714,0,9289,False
13715,0,14590,False
13716,0,116073,True
13717,0,22684,False
13718,1,55066,False
13719,0,3891,False
13720,0,18374,False
13721,0,16169,False
13722,3,65092,False
13723,0,40483,True
13724,0,29976,True
13725,1,17602,False
13726,0,9616,False
13727,4,88422,True
13728,0,2931,False
13729,0,56431,True
13730,2,43028,True
13731,0,11827,False
13732,0,26281,False
13733,0,50278,True
13734,0,29933,False
13735,19,142583,True
13736,19,114577,True
13737,0,12412,False
13738,0,20044,False
13739,1,26605,False
13740,27,61325,False
13741,1,61294,True
13742,5,28352,True
13743,1,48588,False
13744,0,36862,False
13745,0,17966,False
13746,1,10328,False
13747,2,29866,False
13748,0,28645,False
13749,8,34048,True
13750,1,19029,False
13751,0,6671,False
13752,0,28956,False
13753,0,42225,False
13754,1,19515,True
13755,0,24289,False
13756,1,51752,True
13757,7,26853,False
13758,1,16508,False
13759,0,3495,False
13760,1,42638,True
13761,0,13043,False
13762,0,4629,False
13763,0,5251,False
13764,23,49362,False
13765,0,9140,False
13766,3,29008,False
13767,7,135037,True
13768,9,61067,True
13769,0,22856,False
13770,0,33598,False
13771,0,7219,False
13772,0,21181,False
13773,0,18189,False
13774,2,14488,False
13775,0,10712,False
13776,2,38871,False
13777,0,56429,True
13778,0,68269,False
13779,0,34968,False
13780,0,52740,False
13781,3,39614,True
13782,0,15693,False
13783,11,260876,False
13784,1,17576,False
13785,0,10574,False
13786,0,22303,False
13787,0,10854,False
13788,0,102462,True
13789,0,38730,False
13790,0,32925,False
13791,4,24895,True
13792,0,13307,False
13793,0,80163,False
13794,0,10504,False
13795,0,2442,False
13796,0,17958,False
13797,2,70325,True
13798,2,16998,False
13799,13,70952,True
13800,0,13593,False
13801,0,47461,False
13802,0,16054,False
13803,8,46554,True
13804,1,18179,False
13805,0,57743,True
13806,0,12774,False
13807,6,91657,True
13808,0,57003,True
13809,0,15211,False
13810,0,30814,True
13811,0,52745,True
13812,0,41802,False
13813,0,39659,False
13814,0,22770,False
13815,0,65835,True
13816,0,10780,False
13817,0,127073,True
13818,0,78198,False
13819,1,67472,True
13820,0,113062,True
13821,0,14027,False
13822,1,102755,True
13823,0,35503,False
13824,0,10962,False
13825,0,38250,False
13826,0,3521,False
13827,0,34995,False
13828,0,56794,False
13829,0,52594,True
13830,0,45920,True
13831,0,34703,True
13832,0,24735,False
13833,0,15943,False
13834,0,22237,False
13835,0,47678,True
13836,56,116140,True
13837,0,45186,False
13838,0,179936,True
13839,0,69734,True
13840,0,50596,False
13841,0,36895,False
13842,1,42207,True
13843,0,50610,False
13844,1,125345,True
13845,0,6927,False
13846,1,58133,True
13847,0,23193,False
13848,2,55855,False
13849,0,65296,True
13850,8,47722,False
13851,1,31933,False
13852,0,50760,False
13853,0,14351,False
13854,11,164081,True
13855,0,55133,False
13856,0,11813,False
13857,0,27355,False
13858,0,18973,False
13859,0,6025,True
13860,0,32463,False
13861,0,24416,True
13862,2,75901,True
13863,0,13891,False
13864,23,199868,True
13865,3,48582,False
13866,0,28152,False
13867,0,28323,False
13868,29,74720,True
13869,0,19576,False
13870,1,36467,True
13871,0,16360,False
13872,0,29447,False
13873,6,98320,True
13874,0,29214,False
13875,9,44043,True
13876,2,18374,True
13877,7,76841,True
13878,0,22627,False
13879,0,88171,True
13880,0,26098,False
13881,1,135932,True
13882,0,23792,False
13883,0,19016,False
13884,0,17263,False
13885,0,22821,False
13886,0,19631,False
13887,0,23528,False
13888,7,68504,True
13889,0,34285,False
13890,0,39612,False
13891,0,17496,False
13892,0,44222,True
13893,0,21061,False
13894,0,66908,True
13895,0,15696,False
13896,2,65942,False
13897,0,8812,False
13898,0,2636,False
13899,1,68252,True
13900,0,29302,False
13901,1,38693,False
13902,0,7996,False
13903,0,78367,True
13904,0,73459,False
13905,0,35246,False
13906,18,171714,True
13907,1,40729,True
13908,9,52927,True
13909,1,16538,True
13910,2,44129,False
13911,0,61914,True
13912,0,12460,False
13913,0,15146,False
13914,0,17728,False
13915,2,57825,True
13916,3,79100,True
13917,0,31778,True
13918,1,54147,True
13919,0,29026,False
13920,14,110696,True
13921,9,92608,False
13922,0,6679,False
13923,2,149951,False
13924,0,15423,False
13925,0,11448,False
13926,21,94063,True
13927,1,54775,True
13928,0,16820,False
13929,0,56269,True
13930,0,12332,False
13931,0,7920,False
13932,1,50449,False
13933,0,22557,False
13934,0,18995,False
13935,0,25535,False
13936,0,30047,False
13937,0,55349,True
13938,0,15904,False
